"","income","sex","eth","fedu","parocc"
"2800",7338.70523262842,2,1,1,109
"2801",11102.8657326284,1,1,10,1010
"2802",1824.58923262842,2,1,1,98
"2803",25166.0767326284,1,4,11,107
"2804",1995.34353262842,1,1,1,107
"2805",3710.01063262842,2,1,1,910
"2806",2183.05433262842,2,1,9,99
"2807",9970.04873262842,2,1,5,109
"2808",12794.9537326284,2,1,7,108
"2809",4876.83753262842,1,1,3,99
"2810",4502.20523262842,2,1,1,1010
"2811",1737.06393262842,1,1,11,98
"2812",2771.76193262842,2,3,1,1010
"2813",1783.58723262842,1,1,1,108
"2814",9318.90353262842,2,1,9,1010
"2815",4100.81363262842,2,1,1,1010
"2816",18716.8167326284,1,3,1,99
"2817",5750.97873262842,1,1,1,109
"2818",1626.99223262842,2,1,1,1010
"2819",2254.41303262842,1,1,9,105
"2820",1623.11523262842,2,1,1,1010
"2821",3704.31953262842,1,1,10,910
"2822",2130.42183262842,2,1,1,108
"2823",2183.05433262842,2,1,12,102
"2824",2896.63933262842,1,1,1,1010
"2825",5358.50703262842,2,1,1,1010
"2826",2946.59023262842,2,1,6,99
"2827",2209.81393262842,2,1,1,95
"2828",18506.3087326284,1,4,11,109
"2829",6009.65353262842,2,1,4,98
"2830",1291.07343262842,2,1,1,1010
"2831",4132.94253262842,2,1,1,1010
"2832",2361.45063262842,2,1,1,105
"2833",2076.01673262842,2,3,1,99
"2834",3289.11103262842,1,1,2,1010
"2835",2414.96963262842,1,1,1,109
"2836",6375.36543262842,1,1,1,105
"2837",5356.13443262842,1,1,1,1010
"2838",3298.03093262842,2,1,5,99
"2839",16900.7427326284,1,1,1,109
"2840",9854.09193262842,1,1,6,97
"2841",3877.81853262842,1,1,1,1010
"2842",4832.23843262842,2,1,7,107
"2843",25909.7517326284,1,1,11,108
"2844",13868.0067326284,1,1,3,95
"2845",9764.89373262842,2,2,4,73
"2846",2629.04513262842,1,3,9,49
"2847",4591.40353262842,1,1,1,1010
"2848",4992.79513262842,1,1,9,710
"2849",4395.16763262842,1,1,1,1010
"2850",9854.09193262842,2,1,1,910
"2851",6196.96943262842,1,1,1,1010
"2852",3431.82803262842,2,1,1,108
"2853",24677.0337326284,2,1,7,69
"2854",7356.54463262842,1,1,1,103
"2855",2629.04513262842,1,1,5,99
"2856",14224.7987326284,2,3,12,107
"2857",2242.23873262842,2,1,1,99
"2858",29163.2247326284,1,1,8,98
"2859",2401.14963262842,1,1,1,109
"2860",934.28093262842,2,1,1,1010
"2861",2920.88913262842,1,1,1,107
"2862",452.61113262842,1,1,1,910
"2863",415.80952262842,1,1,1,109
"2864",943.20073262842,2,1,1,1010
"2865",7722.25703262842,2,1,1,108
"2866",7088.95033262842,2,3,8,107
"2867",5661.78093262842,1,1,1,1010
"2868",18387.3777326284,1,1,1,1010
"2869",6785.67693262842,1,1,1,98
"2870",3788.62053262842,2,1,7,107
"2871",2896.63933262842,2,1,1,105
"2872",2142.11463262842,1,1,1,105
"2873",6879.74483262842,1,3,1,79
"2874",11548.8557326284,2,1,1,109
"2875",5822.46793262842,1,1,4,910
"2876",3083.66793262842,1,1,1,107
"2877",648.84697262842,2,1,1,95
"2878",1291.07343262842,1,1,1,109
"2879",8935.35173262842,2,1,1,109
"2880",11374.9757326284,2,1,8,108
"2881",16811.5447326284,1,1,10,107
"2882",10702.3607326284,1,1,1,1010
"2883",3859.97893262842,1,3,7,68
"2884",5943.88693262842,1,1,1,1010
"2885",2076.01673262842,1,1,1,910
"2886",1603.26673262842,2,1,1,109
"2887",2852.60783262842,1,2,1,1010
"2888",10924.4687326284,2,1,6,108
"2889",18907.6993992951,2,1,1,1010
"2890",2357.42153262842,1,1,1,1010
"2891",3806.46013262842,1,3,8,1010
"2892",18967.3750659618,2,4,11,23
"2893",8819.39373262842,2,1,1,107
"2894",10286.1187326284,2,1,1,107
"2895",2618.60373262842,1,1,1,108
"2896",5069.50503262842,2,1,1,1010
"2897",7410.06363262842,1,3,1,97
"2898",2539.84683262842,1,1,2,95
"2899",1424.87053262842,2,1,1,109
"2900",6732.15793262842,1,1,1,1010
"2901",15418.1567326284,1,3,1,109
"2902",3869.01333262842,1,1,1,99
"2903",2538.95503262842,2,3,12,57
"2904",8926.43183262842,2,3,1,67
"2905",5450.85223262842,1,1,1,1010
"2906",4328.15003262842,1,1,1,108
"2907",1076.99783262842,1,1,1,109
"2908",10757.4037326284,1,1,6,108
"2909",3592.38473262842,2,1,9,99
"2910",9051.30873262842,1,1,1,1010
"2911",4644.92203262842,2,1,1,1010
"2912",7873.89373262842,1,1,1,108
"2913",3174.09143262842,1,1,1,1010
"2914",7463.58273262842,1,1,12,1010
"2915",3057.19593262842,1,1,4,108
"2916",8525.04023262842,2,1,4,1010
"2917",4323.80923262842,2,3,9,108
"2918",1527.66623262842,1,1,1,710
"2919",7098.09583262842,1,1,1,1010
"2920",443.69133262842,2,1,1,1010
"2921",5969.51433262842,1,3,10,1010
"2922",2049.25723262842,1,1,1,1010
"2923",9495.69843262842,1,3,10,99
"2924",5422.35763262842,1,1,1,1010
"2925",7891.73353262842,2,1,1,103
"2926",2771.76193262842,1,1,1,1010
"2927",8639.21403262842,2,1,7,105
"2928",3509.90423262842,1,1,1,1010
"2929",2004.65813262842,1,1,1,108
"2930",2273.11203262842,1,1,2,910
"2931",2013.57803262842,2,1,1,107
"2932",5037.39373262842,2,1,6,510
"2933",1027.07023262842,1,1,10,910
"2934",2473.17913262842,1,1,8,58
"2935",4600.32343262842,1,1,1,109
"2936",12440.8367326284,2,1,1,1010
"2937",11994.8467326284,1,1,8,109
"2938",1221.69183262842,1,1,4,910
"2939",4216.77113262842,1,1,7,410
"2940",16900.7427326284,2,1,9,1010
"2941",4945.07293262842,2,1,1,310
"2942",2049.25723262842,1,1,1,109
"2943",28202.1427326284,1,1,1,1010
"2944",2771.76193262842,2,1,1,1010
"2945",1897.62053262842,1,1,1,1010
"2946",3293.81173262842,1,1,1,99
"2947",11251.5287326284,2,4,11,47
"2948",7490.34193262842,1,1,1,99
"2949",15756.0187326284,2,1,9,910
"2950",729.42851262842,2,1,10,1010
"2951",5643.94113262842,1,3,1,109
"2952",2967.99773262842,1,1,1,98
"2953",4991.01093262842,1,3,1,109
"2954",4484.36593262842,1,1,1,57
"2955",23691.3947326284,2,1,1,108
"2956",1642.18863262842,2,1,1,1010
"2957",29523.6627326284,2,2,1,99
"2958",24214.9867326284,1,1,1,109
"2959",1737.06393262842,1,1,1,1010
"2960",12039.4457326284,1,1,1,108
"2961",5171.19113262842,1,1,1,1010
"2962",845.08281262842,1,1,6,108
"2963",6642.96013262842,2,3,10,910
"2964",27872.1097326284,1,1,1,1010
"2965",6187.97523262842,1,1,1,1010
"2966",4484.36593262842,1,1,1,1010
"2967",9675.69553262842,2,1,1,1010
"2968",2357.20773262842,2,3,9,109
"2969",10679.6007326284,1,1,1,1010
"2970",2869.87983262842,1,1,1,107
"2971",1502.13593262842,2,1,1,1010
"2972",3765.67013262842,1,1,1,1010
"2973",5562.19643262842,1,1,3,108
"2974",14340.7567326284,1,1,1,1010
"2975",2753.92233262842,1,1,1,910
"2976",13778.8087326284,2,1,10,98
"2977",3152.74483262842,1,1,1,1010
"2978",3625.91623262842,1,1,7,910
"2979",1044.03203262842,1,1,1,53
"2980",2629.04513262842,2,4,11,97
"2981",3075.03553262842,1,1,1,1010
"2982",2371.40323262842,1,3,6,97
"2983",1612.18653262842,1,1,5,108
"2984",7125.52163262842,2,3,1,109
"2985",6981.91273262842,1,1,1,1010
"2986",3162.34513262842,1,1,1,910
"2987",7980.93133262842,2,1,4,98
"2988",29388.4767326284,1,4,8,57
"2989",11636.9577326284,1,3,1,98
"2990",13622.7117326284,1,1,1,108
"2991",2985.83733262842,1,1,8,109
"2992",845.08281262842,2,1,1,1010
"2993",4966.03533262842,2,3,1,1010
"2994",1781.66303262842,1,1,1,1010
"2995",17168.3357326284,2,3,1,1010
"2996",5704.30823262842,2,1,5,1010
"2997",3967.01653262842,1,1,1,108
"2998",5278.22873262842,2,1,7,97
"2999",9078.54603262842,2,1,7,99
"3000",9277.52653262842,1,1,5,99
"3001",1500.24773262842,1,1,9,107
"3002",5260.38933262842,1,1,9,102
"3003",6750.76873262842,1,1,1,1010
"3004",2183.05433262842,2,1,1,1010
"3005",9569.90833262842,2,1,1,108
"3006",4316.43033262842,1,3,10,97
"3007",15384.3737326284,2,1,1,1010
"3008",4163.25263262842,2,1,1,1010
"3009",3833.21943262842,1,1,5,108
"3010",7953.88833262842,1,1,1,109
"3011",18238.7147326284,1,1,1,1010
"3012",15581.5407326284,1,3,1,99
"3013",11727.2517326284,1,1,1,1010
"3014",6642.96013262842,2,1,1,97
"3015",3922.41763262842,1,3,1,99
"3016",3253.43183262842,1,1,1,92
"3017",2067.09683262842,1,1,1,910
"3018",12494.3557326284,1,3,9,210
"3019",3645.29853262842,1,1,1,108
"3020",29905.8267326284,2,1,8,107
"3021",4948.19593262842,1,1,1,108
"3022",3610.22433262842,1,1,1,1010
"3023",4056.21453262842,2,1,8,107
"3024",14759.9877326284,1,1,1,1010
"3025",2031.41763262842,1,3,1,59
"3026",4280.10223262842,2,1,1,910
"3027",4413.00703262842,2,1,11,1010
"3028",3075.03553262842,2,1,1,910
"3029",3253.43183262842,2,1,9,510
"3030",1984.54123262842,1,1,7,108
"3031",19664.4623992951,1,4,11,97
"3032",2120.61593262842,1,1,1,99
"3033",6268.32783262842,1,3,1,99
"3034",3640.07583262842,1,1,5,1010
"3035",1754.90353262842,2,1,1,1010
"3036",13653.9307326284,1,1,9,92
"3037",1291.07343262842,1,1,1,98
"3038",3842.13933262842,1,1,8,1010
"3039",2771.76193262842,1,1,1,1010
"3040",10210.8837326284,1,1,1,1010
"3041",1228.63473262842,1,1,1,1010
"3042",9510.41623262842,2,1,12,1010
"3043",2896.63933262842,2,1,1,1010
"3044",5269.30923262842,2,1,1,99
"3045",23243.8437326284,1,1,1,1010
"3046",4475.77553262842,2,1,1,1010
"3047",5189.03093262842,1,3,1,99
"3048",10447.7157326284,1,1,1,92
"3049",1665.70533262842,2,1,1,1010
"3050",5340.66763262842,2,1,1,99
"3051",13695.5357326284,1,2,8,77
"3052",3521.02603262842,2,1,1,1010
"3053",3222.20383262842,1,1,1,109
"3054",6999.75213262842,2,1,1,510
"3055",1647.86573262842,1,1,1,1010
"3056",8775.09493262842,1,3,9,17
"3057",13154.4217326284,1,1,1,1010
"3058",2180.99093262842,2,1,1,109
"3059",4413.00703262842,1,1,1,1010
"3060",1995.73843262842,2,1,1,109
"3061",3419.76193262842,1,1,8,105
"3062",12208.9217326284,2,1,4,99
"3063",5652.02993262842,1,1,1,99
"3064",1380.27153262842,2,3,1,1010
"3065",3396.14883262842,2,1,1,109
"3066",560.67882262842,2,1,1,1010
"3067",16008.7607326284,2,1,10,1010
"3068",5331.92843262842,1,3,1,29
"3069",4875.00843262842,2,1,11,107
"3070",6196.96943262842,2,1,11,23
"3071",9604.33713262842,2,1,12,79
"3072",2200.89393262842,2,1,1,99
"3073",21564.2907326284,1,3,11,94
"3074",13238.4307326284,1,1,9,1010
"3075",1737.06393262842,2,1,7,108
"3076",24036.5917326284,1,3,1,1010
"3077",1500.68893262842,1,1,11,107
"3078",1984.65173262842,1,1,1,1010
"3079",13404.1767326284,2,1,7,1010
"3080",3253.43183262842,2,1,6,107
"3081",6107.77113262842,2,1,6,1010
"3082",3554.36023262842,1,1,1,1010
"3083",5804.49773262842,1,1,1,97
"3084",3217.75263262842,1,1,1,108
"3085",309.89418262842,2,1,1,910
"3086",9550.81853262842,1,1,4,1010
"3087",5750.97873262842,1,1,7,108
"3088",19041.4967326284,1,1,9,1010
"3089",13740.2397326284,2,1,9,107
"3090",8426.92203262842,2,1,1,710
"3091",2807.44133262842,2,1,1,1010
"3092",3197.22673262842,2,1,1,1010
"3093",4796.55923262842,1,1,1,1010
"3094",3806.46013262842,1,1,4,107
"3095",1737.06393262842,1,1,1,107
"3096",6286.16763262842,1,1,12,107
"3097",577.48851262842,2,1,9,99
"3098",4916.89813262842,1,1,4,105
"3099",19457.7553992951,2,1,1,98
"3100",4067.17793262842,1,1,5,109
"3101",3217.75263262842,1,1,1,1010
"3102",19219.8927326284,2,1,1,99
"3103",11539.9357326284,2,1,4,99
"3104",4563.15743262842,2,1,1,97
"3105",2611.20553262842,1,1,1,910
"3106",3396.14883262842,1,1,4,109
"3107",3273.51013262842,1,1,4,108
"3108",5883.56953262842,2,1,1,1010
"3109",12321.9063992951,1,1,7,99
"3110",1539.86523262842,2,1,1,1010
"3111",15501.0287326284,1,1,9,99
"3112",5197.95033262842,1,1,1,910
"3113",4475.77553262842,1,1,1,1010
"3114",2950.24653262842,1,1,1,98
"3115",4099.62953262842,1,1,1,109
"3116",2147.37513262842,1,1,1,108
"3117",2637.96473262842,1,1,2,99
"3118",7088.95033262842,2,1,1,99
"3119",8872.91223262842,2,1,11,22
"3120",6398.90933262842,1,1,1,109
"3121",7998.77113262842,1,1,1,1010
"3122",3080.74943262842,1,1,1,1010
"3123",16232.6957326284,1,1,1,99
"3124",7588.45963262842,2,1,2,98
"3125",6767.83713262842,2,1,4,109
"3126",4476.90253262842,1,1,1,107
"3127",666.68663262842,1,1,6,107
"3128",7578.72823262842,2,1,1,98
"3129",4841.15793262842,1,1,1,99
"3130",4503.74963262842,2,3,1,1010
"3131",8569.63883262842,1,1,7,109
"3132",12315.0677326284,2,1,1,1010
"3133",28674.8927326284,1,4,10,108
"3134",23936.5137326284,1,1,1,1010
"3135",1320.63923262842,1,1,1,109
"3136",3075.03553262842,2,1,9,28
"3137",8717.19353262842,1,1,9,98
"3138",2183.05433262842,2,1,1,1010
"3139",1647.86573262842,2,1,1,108
"3140",3877.81853262842,1,1,1,1010
"3141",1014.55923262842,1,1,1,98
"3142",1422.98003262842,2,1,1,109
"3143",5643.94113262842,2,3,7,109
"3144",3806.46013262842,1,1,5,102
"3145",7157.04363262842,1,1,1,1010
"3146",9194.02553262842,1,1,1,98
"3147",3342.62983262842,1,3,1,99
"3148",5170.15353262842,2,1,1,1010
"3149",3494.26673262842,1,1,1,108
"3150",2591.23403262842,2,1,1,1010
"3151",12619.2337326284,1,1,1,1010
"3152",3859.97893262842,1,1,1,109
"3153",3978.37933262842,1,1,10,108
"3154",12110.8037326284,1,1,6,107
"3155",934.28093262842,1,1,1,1010
"3156",13649.4717326284,2,1,1,910
"3157",5167.24383262842,1,3,1,1010
"3158",1451.30713262842,2,3,1,98
"3159",15434.1987326284,1,1,9,28
"3160",3521.02603262842,2,1,1,105
"3161",14697.5487326284,2,1,1,108
"3162",16511.1367326284,2,1,1,99
"3163",5491.78723262842,2,1,1,1010
"3164",1940.23413262842,1,1,1,1010
"3165",8126.75893262842,1,1,5,99
"3166",1924.37993262842,1,1,1,1010
"3167",6196.96943262842,2,1,8,98
"3168",3164.23353262842,1,1,1,1010
"3169",4216.77113262842,1,1,1,1010
"3170",3967.01653262842,2,1,1,108
"3171",4644.92203262842,1,1,1,1010
"3172",2397.26723262842,2,1,1,1010
"3173",2227.65353262842,2,1,1,109
"3174",1469.46953262842,1,1,9,59
"3175",12622.0457326284,2,3,4,109
"3176",2272.25263262842,1,1,7,95
"3177",12247.5987326284,2,1,6,109
"3178",28942.4867326284,2,1,11,102
"3179",1228.63473262842,1,1,1,910
"3180",14968.1173992951,1,1,9,93
"3181",4548.93963262842,2,1,1,1010
"3182",14021.3007326284,2,1,9,108
"3183",21717.4397326284,2,1,9,93
"3184",11994.8467326284,2,1,1,109
"3185",3623.60393262842,2,1,7,108
"3186",24067.1197326284,1,1,9,53
"3187",2198.41843262842,2,2,11,510
"3188",13868.0067326284,1,1,1,98
"3189",3396.14883262842,1,1,1,105
"3190",2619.97163262842,2,3,1,99
"3191",2004.65813262842,1,1,9,1010
"3192",2004.65813262842,1,1,1,107
"3193",7356.54463262842,2,1,1,109
"3194",7927.41273262842,2,1,1,1010
"3195",5135.25263262842,1,1,1,1010
"3196",4045.96213262842,1,1,1,99
"3197",12530.0357326284,1,1,1,1010
"3198",4502.20523262842,1,1,1,109
"3199",24036.4557326284,2,1,1,108
"3200",4056.21453262842,1,1,12,55
"3201",4002.69593262842,2,1,1,97
"3202",2183.05433262842,1,1,1,109
"3203",1630.02613262842,1,1,1,109
"3204",5144.43183262842,2,1,1,910
"3205",4234.61103262842,2,3,1,1010
"3206",15116.7807326284,1,4,9,97
"3207",663.34984262842,2,1,10,97
"3208",6009.65353262842,2,1,1,1010
"3209",399.09227262842,1,1,1,1010
"3210",1701.38473262842,1,1,1,910
"3211",19576.6857326284,1,4,11,29
"3212",11370.4597326284,2,1,9,53
"3213",5574.69303262842,2,3,9,1010
"3214",3405.06853262842,1,1,1,1010
"3215",11296.1277326284,2,1,1,108
"3216",5394.18623262842,2,1,9,98
"3217",9903.88983262842,1,1,1,910
"3218",11080.5657326284,1,1,1,1010
"3219",7952.38833262842,1,3,1,108
"3220",4591.40353262842,1,3,1,99
"3221",2762.84223262842,2,1,7,55
"3222",14340.7567326284,1,1,1,910
"3223",577.48851262842,1,3,1,910
"3224",292.05455262842,1,1,1,93
"3225",20914.6567326284,1,1,1,1010
"3226",14224.7987326284,1,1,10,108
"3227",25374.5627326284,2,3,7,107
"3228",5893.69593262842,2,1,1,98
"3229",3358.68543262842,1,1,1,107
"3230",6915.22573262842,2,1,1,1010
"3231",11119.7117326284,1,1,8,97
"3232",12494.3557326284,2,3,1,1010
"3233",7490.34193262842,2,1,1,1010
"3234",1415.95073262842,1,1,1,1010
"3235",10968.6247326284,2,1,4,109
"3236",10656.8747326284,2,1,11,1010
"3237",11846.1823992951,2,4,9,98
"3238",755.88469262842,1,1,1,910
"3239",7088.95033262842,2,1,5,109
"3240",6732.15793262842,1,1,1,1010
"3241",1915.46013262842,2,1,1,1010
"3242",18443.8697326284,2,3,1,97
"3243",3708.34223262842,1,3,4,107
"3244",2718.24313262842,1,1,1,1010
"3245",1692.46493262842,1,1,1,610
"3246",1335.67243262842,1,1,1,99
"3247",9194.02553262842,2,2,9,109
"3248",1808.42243262842,2,1,4,910
"3249",18684.7057326284,1,1,9,57
"3250",8007.69113262842,1,1,1,910
"3251",5259.15253262842,2,1,1,109
"3252",7534.94113262842,1,1,1,108
"3253",13213.8867326284,1,3,9,910
"3254",4966.03533262842,1,1,1,108
"3255",18122.7557326284,1,1,1,1010
"3256",27158.5257326284,1,4,9,77
"3257",2718.24313262842,1,1,1,410
"3258",15116.7807326284,2,1,8,108
"3259",1737.06393262842,2,1,1,105
"3260",3440.74773262842,2,1,1,108
"3261",3453.58123262842,1,3,1,107
"3262",7186.91473262842,1,3,1,108
"3263",8700.16713262842,2,1,4,57
"3264",11994.8467326284,1,3,1,99
"3265",2615.52213262842,1,1,4,109
"3266",5750.97873262842,1,1,7,910
"3267",8623.15833262842,2,1,5,910
"3268",6642.96013262842,2,1,6,107
"3269",4458.06123262842,1,1,1,108
"3270",4646.22283262842,1,1,1,107
"3271",8872.91223262842,2,1,7,108
"3272",3788.62053262842,2,1,8,710
"3273",1960.99573262842,1,3,1,99
"3274",889.68187262842,1,1,4,1010
"3275",3752.94113262842,2,1,9,93
"3276",5938.29463262842,1,1,6,108
"3277",3083.95523262842,1,1,1,1010
"3278",3824.29973262842,1,1,1,1010
"3279",5037.39373262842,1,1,3,108
"3280",3806.16593262842,1,1,1,109
"3281",4876.83753262842,1,1,1,95
"3282",28874.0217326284,1,3,1,99
"3283",19356.3827326284,2,1,4,99
"3284",7891.73353262842,2,1,1,1010
"3285",7088.95033262842,2,1,9,108
"3286",23425.0647326284,1,1,1,99
"3287",4644.92203262842,1,1,1,1010
"3288",4145.41273262842,1,1,1,210
"3289",6280.51093262842,2,1,2,109
"3290",6357.52603262842,1,1,1,1010
"3291",14296.1577326284,1,1,1,510
"3292",14135.6007326284,2,1,1,1010
"3293",3350.24753262842,1,1,1,1010
"3294",14076.1357326284,2,1,11,105
"3295",2316.85173262842,1,1,1,1010
"3296",13215.0767326284,2,1,1,1010
"3297",13404.1767326284,1,1,1,105
"3298",2718.24313262842,1,1,5,109
"3299",2147.37513262842,1,1,1,109
"3300",5453.05533262842,1,1,1,1010
"3301",18131.6757326284,1,1,1,910
"3302",3797.54023262842,1,1,8,99
"3303",17212.9357326284,2,3,9,99
"3304",7954.91523262842,1,1,1,1010
"3305",14587.8347326284,1,3,10,1010
"3306",1233.09463262842,1,1,1,99
"3307",1835.18183262842,1,1,1,99
"3308",5394.18623262842,2,1,1,1010
"3309",2701.41523262842,1,1,12,1010
"3310",26540.1427326284,1,1,1,79
"3311",2254.41303262842,2,3,1,109
"3312",2049.25723262842,1,1,1,109
"3313",4424.06753262842,1,1,9,1010
"3314",1291.07343262842,2,1,7,107
"3315",15066.6447326284,1,3,1,109
"3316",10175.2053992951,1,2,11,1010
"3317",11417.5900659618,2,2,1,109
"3318",2458.08193262842,1,1,1,1010
"3319",7392.22383262842,1,1,1,98
"3320",5938.29463262842,1,1,6,108
"3321",2985.83733262842,2,1,1,69
"3322",2878.79973262842,1,1,1,1010
"3323",2200.89393262842,1,1,1,102
"3324",1870.86113262842,1,1,1,97
"3325",2113.54363262842,2,1,1,1010
"3326",1754.90353262842,1,1,1,1010
"3327",354.49321262842,1,1,2,109
"3328",7387.76433262842,1,3,9,109
"3329",9253.66623262842,1,1,1,1010
"3330",4973.17103262842,1,3,1,96
"3331",2307.93183262842,1,1,1,99
"3332",800.48375262842,2,1,1,1010
"3333",12604.3673992951,2,4,11,59
"3334",9318.90353262842,2,3,9,57
"3335",755.88469262842,1,1,1,910
"3336",1719.22433262842,1,1,1,1010
"3337",2355.17863262842,2,1,1,1010
"3338",7017.59193262842,2,1,1,1010
"3339",7213.82783262842,1,3,7,99
"3340",3877.81853262842,1,1,1,108
"3341",12708.4307326284,1,1,1,108
"3342",5506.88833262842,1,1,1,1010
"3343",5519.06363262842,1,1,1,99
"3344",6642.96013262842,1,1,9,95
"3345",8962.11053262842,2,3,11,107
"3346",7873.89373262842,2,1,1,1010
"3347",24928.5727326284,1,3,7,1010
"3348",12039.4457326284,1,1,1,108
"3349",7534.94113262842,1,3,1,107
"3350",5349.58713262842,1,1,1,1010
"3351",1861.02973262842,1,1,7,1010
"3352",1908.08083262842,1,1,1,1010
"3353",25106.9687326284,2,1,1,27
"3354",4579.75703262842,1,1,1,105
"3355",1335.67243262842,1,1,1,108
"3356",5501.22433262842,1,1,4,98
"3357",15521.1447326284,1,1,1,108
"3358",10656.8747326284,1,1,9,1010
"3359",3595.82883262842,2,3,1,99
"3360",7522.71993262842,1,1,1,107
"3361",2988.97523262842,1,1,1,1010
"3362",4569.07243262842,2,1,1,108
"3363",23233.8087326284,2,3,11,107
"3364",8025.53043262842,2,1,1,99
"3365",13778.8087326284,1,2,1,109
"3366",5768.81853262842,2,1,9,99
"3367",24839.3727326284,1,1,9,98
"3368",26415.2083992951,1,1,9,95
"3369",630.37028262842,1,1,1,1010
"3370",3967.01653262842,1,1,9,109
"3371",2353.62813262842,1,1,1,1010
"3372",6428.88443262842,1,1,1,108
"3373",5715.29953262842,1,1,1,1010
"3374",4832.23843262842,2,1,9,27
"3375",9798.54413262842,1,1,1,1010
"3376",2333.99793262842,1,1,1,1010
"3377",2950.40003262842,1,1,1,99
"3378",5073.18283262842,1,1,3,1010
"3379",4056.21453262842,1,1,1,109
"3380",7588.45963262842,1,1,1,98
"3381",3610.22433262842,2,1,1,102
"3382",12939.6237326284,2,1,1,1010
"3383",3521.02603262842,1,1,1,910
"3384",2843.12053262842,2,1,6,1010
"3385",4546.80433262842,2,1,1,105
"3386",6642.96013262842,1,1,10,98
"3387",5452.73843262842,1,1,1,1010
"3388",5278.22873262842,1,1,5,107
"3389",1335.67243262842,1,1,7,97
"3390",17703.5257326284,1,3,1,109
"3391",3419.76193262842,2,1,1,107
"3392",6736.48553262842,1,1,12,1010
"3393",2495.24773262842,1,1,1,103
"3394",5304.98843262842,1,2,1,102
"3395",2473.08363262842,1,1,1,1010
"3396",3253.43183262842,2,1,12,97
"3397",7088.95033262842,1,1,8,57
"3398",2261.54973262842,1,1,1,1010
"3399",4992.79513262842,1,1,3,105
"3400",9640.01673262842,2,1,9,108
"3401",845.08281262842,2,1,8,105
"3402",10149.7877326284,1,1,1,108
"3403",1076.99783262842,1,1,1,1010
"3404",4323.80923262842,1,3,1,109
"3405",15634.1287326284,1,1,1,1010
"3406",5688.54023262842,2,1,10,1010
"3407",2138.45553262842,1,1,1,1010
"3408",1140.34463262842,2,1,1,1010
"3409",8872.91223262842,1,1,6,107
"3410",2718.24313262842,2,1,5,108
"3411",2539.84683262842,1,1,1,910
"3412",15083.7767326284,2,3,3,109
"3413",10975.5827326284,1,1,1,1010
"3414",23768.9967326284,2,3,5,107
"3415",4356.91083262842,2,1,1,910
"3416",10210.8837326284,1,3,1,1010
"3417",3555.73703262842,1,1,1,910
"3418",2328.68523262842,1,1,9,108
"3419",3030.43643262842,1,1,1,105
"3420",9194.02553262842,1,1,1,1010
"3421",2406.04973262842,2,1,1,99
"3422",13332.8187326284,2,4,9,35
"3423",11296.1277326284,1,1,1,1010
"3424",2355.17863262842,1,1,1,1010
"3425",11522.7897326284,1,1,8,95
"3426",4661.23993262842,1,1,1,109
"3427",1094.83753262842,1,1,1,1010
"3428",1018.49273262842,1,1,11,108
"3429",10719.3137326284,1,3,1,1010
"3430",3273.51013262842,2,1,1,109
"3431",6455.64373262842,1,1,1,1010
"3432",1487.30923262842,2,1,1,910
"3433",952.12053262842,1,1,1,610
"3434",5081.99283262842,1,1,1,109
"3435",9996.80873262842,1,3,1,99
"3436",3681.58273262842,1,1,1,910
"3437",1968.97903262842,1,1,8,1010
"3438",5973.97433262842,1,1,9,108
"3439",16722.3457326284,1,1,1,910
"3440",4456.39523262842,2,3,1,910
"3441",2896.63933262842,1,1,1,108
"3442",7356.54463262842,1,1,1,1010
"3443",16546.6997326284,2,1,10,104
"3444",3567.73093262842,1,1,1,109
"3445",10567.6107326284,1,3,1,99
"3446",5394.18623262842,1,4,9,109
"3447",2307.48673262842,1,1,1,109
"3448",5858.01673262842,2,3,1,1010
"3449",4100.81363262842,1,1,2,1010
"3450",10558.2097326284,1,1,1,1010
"3451",3967.01653262842,2,1,9,1010
"3452",11459.6577326284,2,1,1,107
"3453",1197.07463262842,1,3,1,99
"3454",1122.41533262842,1,1,1,109
"3455",2290.09223262842,1,1,1,109
"3456",1971.77773262842,1,1,1,1010
"3457",3265.70013262842,2,1,1,1010
"3458",8248.52553262842,1,1,1,108
"3459",2428.34933262842,1,1,1,1010
"3460",934.28093262842,2,1,1,109
"3461",23144.6097326284,2,3,7,59
"3462",2985.83733262842,1,1,1,1010
"3463",2896.63933262842,1,1,1,1010
"3464",4145.41273262842,1,1,1,109
"3465",6910.55433262842,2,1,1,109
"3466",7088.95033262842,2,1,1,97
"3467",3326.50013262842,1,1,8,98
"3468",18684.7057326284,1,3,7,92
"3469",1647.86573262842,1,1,1,1010
"3470",3735.10153262842,2,3,8,109
"3471",2187.47723262842,1,1,1,106
"3472",2539.84683262842,1,1,1,1010
"3473",4234.61103262842,1,1,11,97
"3474",5840.17693262842,2,2,7,105
"3475",755.88469262842,2,1,1,105
"3476",6570.07533262842,1,1,1,910
"3477",17495.3960659618,1,3,9,97
"3478",7410.06363262842,1,1,8,1010
"3479",16234.7293992951,2,3,11,78
"3480",4190.01193262842,1,1,1,109
"3481",5874.96403262842,2,1,1,1010
"3482",24928.5727326284,2,1,1,103
"3483",6259.40793262842,1,1,1,97
"3484",3886.73843262842,2,1,1,99
"3485",1647.86573262842,1,1,1,1010
"3486",2434.70033262842,1,1,1,1010
"3487",4993.85953262842,1,1,9,102
"3488",4029.64563262842,1,1,1,910
